Date,Canadian Dollar,UK Pound,U.S. Dollar
23/10/2000,1.5083,1.4545,1
24/10/2000,1.5115,1.4528,1
25/10/2000,1.5154,1.4413,1
26/10/2000,1.5185,1.4253,1
27/10/2000,1.5272,1.4346,1
30/10/2000,1.531,1.4633,1
31/10/2000,1.5271,1.4487,1
1/11/2000,1.5265,1.4452,1
2/11/2000,1.5331,1.4536,1
3/11/2000,1.5341,1.4502,1
6/11/2000,1.5298,1.4472,1
7/11/2000,1.5316,1.4305,1
8/11/2000,1.5427,1.4222,1
9/11/2000,1.5454,1.4157,1
10/11/2000,1.5455,1.4274,1
13/11/2000,null,1.4307,1
14/11/2000,1.5446,1.4325,1
15/11/2000,1.5507,1.426,1
16/11/2000,1.5523,1.4253,1
17/11/2000,1.5593,1.4218,1
20/11/2000,1.5589,1.4252,1
21/11/2000,1.5547,1.4235,1
22/11/2000,1.5476,1.4157,1
23/11/2000,1.5432,1.4044,1
24/11/2000,1.5392,1.4046,1
27/11/2000,1.5346,1.4069,1
28/11/2000,1.5369,1.4171,1
29/11/2000,1.5404,1.4211,1
30/11/2000,1.5356,1.4209,1
1/12/2000,1.5387,1.4332,1
4/12/2000,1.5458,1.4487,1
5/12/2000,1.5435,1.4463,1
6/12/2000,1.5321,1.4361,1
7/12/2000,1.5224,1.448,1
8/12/2000,1.5193,1.4498,1
11/12/2000,1.5222,1.4452,1
12/12/2000,1.5247,1.4495,1
13/12/2000,1.5207,1.4475,1
14/12/2000,1.5169,1.4687,1
15/12/2000,1.5176,1.4747,1
18/12/2000,1.5254,1.4709,1
19/12/2000,1.5217,1.4632,1
20/12/2000,1.5219,1.4681,1
21/12/2000,1.5185,1.4721,1
22/12/2000,1.5167,1.482,1
26/12/2000,null,null,1
27/12/2000,null,null,1
28/12/2000,1.5109,1.4878,1
29/12/2000,1.5071,1.4871,1
2/1/2001,1.4963,1.4909,1
3/1/2001,1.4978,1.5077,1
4/1/2001,1.4983,1.4968,1
5/1/2001,1.5002,1.5012,1
8/1/2001,1.4948,1.5029,1
9/1/2001,1.4974,1.4887,1
10/1/2001,1.5001,1.4922,1
11/1/2001,1.4976,1.4968,1
12/1/2001,1.4966,1.4909,1
15/1/2001,1.5045,1.4771,1
16/1/2001,1.5044,1.4719,1
17/1/2001,1.5121,1.473,1
18/1/2001,1.516,1.4722,1
19/1/2001,1.5144,1.4737,1
22/1/2001,1.5066,1.4597,1
23/1/2001,1.5066,1.4711,1
24/1/2001,1.5124,1.4658,1
25/1/2001,1.5076,1.4492,1
26/1/2001,1.5063,1.4636,1
29/1/2001,1.5009,1.4568,1
30/1/2001,1.4985,1.4587,1
31/1/2001,1.5,1.4635,1
1/2/2001,1.4949,1.4755,1
2/2/2001,1.4936,1.4768,1
5/2/2001,1.5046,1.4751,1
6/2/2001,1.5079,1.4671,1
7/2/2001,1.5096,1.461,1
8/2/2001,1.5112,1.4502,1
9/2/2001,1.5083,1.4445,1
12/2/2001,1.5193,1.4517,1
13/2/2001,1.5212,1.4555,1
14/2/2001,1.5254,1.4577,1
15/2/2001,1.5276,1.4464,1
16/2/2001,1.5368,1.453,1
19/2/2001,1.5359,1.4536,1
20/2/2001,1.5392,1.4363,1
21/2/2001,1.5366,1.4443,1
22/2/2001,1.538,1.4442,1
23/2/2001,1.5374,1.4431,1
26/2/2001,1.5313,1.4488,1
27/2/2001,1.5259,1.4442,1
28/2/2001,1.5316,1.448,1
1/3/2001,1.5458,1.4487,1
2/3/2001,1.5484,1.4685,1
5/3/2001,1.5473,1.4701,1
6/3/2001,1.538,1.4673,1
7/3/2001,1.549,1.4635,1
8/3/2001,1.5492,1.4678,1
9/3/2001,1.5483,1.4648,1
12/3/2001,1.5508,1.4641,1
13/3/2001,1.5471,1.4533,1
14/3/2001,1.5533,1.4532,1
15/3/2001,1.5596,1.4429,1
16/3/2001,1.567,1.4311,1
19/3/2001,null,1.4323,1
20/3/2001,1.5607,1.4306,1
21/3/2001,1.5726,1.4284,1
22/3/2001,1.5732,1.4212,1
23/3/2001,1.5664,1.4247,1
26/3/2001,1.5547,1.432,1
27/3/2001,1.5693,1.4333,1
28/3/2001,1.567,1.4297,1
29/3/2001,1.5722,1.4408,1
30/3/2001,1.5774,1.4255,1
2/4/2001,1.5749,1.4216,1
3/4/2001,1.5789,1.4215,1
4/4/2001,1.5694,1.4317,1
5/4/2001,1.5787,1.4356,1
6/4/2001,1.5613,1.4298,1
9/4/2001,1.5642,1.4441,1
10/4/2001,1.5562,1.4419,1
11/4/2001,1.562,1.4362,1
12/4/2001,1.5599,1.4361,1
13/4/2001,null,1.4361,1
16/4/2001,1.5621,1.4361,1
17/4/2001,1.5579,1.4312,1
18/4/2001,1.5693,1.426,1
19/4/2001,1.5472,1.4303,1
20/4/2001,1.5434,1.443,1
23/4/2001,1.5464,1.4416,1
24/4/2001,1.5482,1.4376,1
25/4/2001,1.5473,1.4355,1
26/4/2001,1.5451,1.4397,1
27/4/2001,1.5417,1.4431,1
30/4/2001,1.5356,1.4318,1
1/5/2001,1.5338,1.4273,1
2/5/2001,1.5309,1.4303,1
3/5/2001,1.5329,1.4303,1
4/5/2001,1.5349,1.4336,1
7/5/2001,1.5403,null,1
8/5/2001,1.5444,1.4339,1
9/5/2001,1.5404,1.425,1
10/5/2001,1.539,1.4235,1
11/5/2001,1.5503,1.4169,1
14/5/2001,1.554,1.4188,1
15/5/2001,1.5491,1.4178,1
16/5/2001,1.5399,1.4276,1
17/5/2001,1.5358,1.4317,1
18/5/2001,1.533,1.4284,1
21/5/2001,null,1.4359,1
22/5/2001,1.5407,1.4348,1
23/5/2001,1.5458,1.4227,1
24/5/2001,1.5473,1.415,1
25/5/2001,1.5452,1.4189,1
28/5/2001,1.5453,null,1
29/5/2001,1.5373,1.4187,1
30/5/2001,1.546,1.4213,1
31/5/2001,1.5457,1.4173,1
1/6/2001,1.532,1.4182,1
4/6/2001,1.5357,1.419,1
5/6/2001,1.5327,1.4082,1
6/6/2001,1.5246,1.4027,1
7/6/2001,1.5209,1.382,1
8/6/2001,1.521,1.3812,1
11/6/2001,1.5161,1.3848,1
12/6/2001,1.5244,1.3747,1
13/6/2001,1.5181,1.3773,1
14/6/2001,1.5214,1.3912,1
15/6/2001,1.5219,1.4087,1
18/6/2001,1.5335,1.4025,1
19/6/2001,1.5329,1.3969,1
20/6/2001,1.5308,1.3952,1
21/6/2001,1.5264,1.4086,1
22/6/2001,1.5289,1.4153,1
25/6/2001,1.5187,1.4151,1
26/6/2001,1.5145,1.4122,1
27/6/2001,1.5169,1.4161,1
28/6/2001,1.5232,1.411,1
29/6/2001,1.5177,1.4041,1
2/7/2001,null,1.4153,1
3/7/2001,1.5124,1.4093,1
4/7/2001,1.511,1.4033,1
5/7/2001,1.5099,1.4053,1
6/7/2001,1.5198,1.4009,1
9/7/2001,1.5211,1.4056,1
10/7/2001,1.5211,1.4096,1
11/7/2001,1.5248,1.4164,1
12/7/2001,1.528,1.4074,1
13/7/2001,1.5393,1.4034,1
16/7/2001,1.5397,1.4004,1
17/7/2001,1.5403,1.3987,1
18/7/2001,1.535,1.4089,1
19/7/2001,1.5417,1.4172,1
20/7/2001,1.5448,1.4313,1
23/7/2001,1.5446,1.4235,1
24/7/2001,1.5381,1.4185,1
25/7/2001,1.5375,1.4241,1
26/7/2001,1.5335,1.43,1
27/7/2001,1.5346,1.4256,1
30/7/2001,1.5302,1.4243,1
31/7/2001,1.5303,1.4257,1
1/8/2001,1.5358,1.4313,1
2/8/2001,1.5412,1.4343,1
3/8/2001,1.5348,1.4294,1
6/8/2001,null,1.4241,1
7/8/2001,1.534,1.4159,1
8/8/2001,1.5334,1.4152,1
9/8/2001,1.5389,1.4207,1
10/8/2001,1.5402,1.4251,1
13/8/2001,1.5386,1.4234,1
14/8/2001,1.541,1.4204,1
15/8/2001,1.529,1.4366,1
16/8/2001,1.5311,1.4481,1
17/8/2001,1.5419,1.4446,1
20/8/2001,1.5457,1.4444,1
21/8/2001,1.5488,1.4493,1
22/8/2001,1.5436,1.4567,1
23/8/2001,1.5423,1.4447,1
24/8/2001,1.541,1.4414,1
27/8/2001,1.5422,null,1
28/8/2001,1.5401,1.4385,1
29/8/2001,1.546,1.4567,1
30/8/2001,1.5462,1.4535,1
31/8/2001,1.5477,1.46,1
3/9/2001,null,1.455,1
4/9/2001,1.5528,1.4481,1
5/9/2001,1.5601,1.4467,1
6/9/2001,1.5584,1.4524,1
7/9/2001,1.5677,1.4537,1
10/9/2001,1.5654,1.4662,1
11/9/2001,null,1.4565,1
12/9/2001,1.5592,1.4658,1
13/9/2001,1.5686,1.4672,1
14/9/2001,1.5643,1.4737,1
17/9/2001,1.5689,1.4708,1
18/9/2001,1.5708,1.4677,1
19/9/2001,1.5713,1.4644,1
20/9/2001,1.5703,1.466,1
21/9/2001,1.5705,1.4559,1
24/9/2001,1.5692,1.4601,1
25/9/2001,1.5712,1.4625,1
26/9/2001,1.5729,1.4755,1
27/9/2001,1.5793,1.4745,1
28/9/2001,1.579,1.4702,1
1/10/2001,1.5789,1.4783,1
2/10/2001,1.5688,1.4781,1
3/10/2001,1.5681,1.4698,1
4/10/2001,1.5663,1.4727,1
5/10/2001,1.5616,1.4785,1
8/10/2001,null,1.4734,1
9/10/2001,1.5637,1.4696,1
10/10/2001,1.5679,1.4504,1
11/10/2001,1.5684,1.4507,1
12/10/2001,1.5657,1.4465,1
15/10/2001,1.5579,1.4506,1
16/10/2001,1.5619,1.4439,1
17/10/2001,1.5685,1.4461,1
18/10/2001,1.576,1.4426,1
19/10/2001,1.5758,1.4414,1
22/10/2001,1.5783,1.4316,1
23/10/2001,1.572,1.4209,1
24/10/2001,1.5745,1.426,1
25/10/2001,1.5768,1.4257,1
26/10/2001,1.5752,1.431,1
29/10/2001,1.5746,1.4484,1
30/10/2001,1.5783,1.454,1
31/10/2001,1.5867,1.4556,1
1/11/2001,1.591,1.4648,1
2/11/2001,1.5922,1.4644,1
5/11/2001,1.5956,1.4515,1
6/11/2001,1.5936,1.4575,1
7/11/2001,1.5936,1.4656,1
8/11/2001,1.5981,1.4629,1
9/11/2001,1.6021,1.4491,1
12/11/2001,null,null,1
13/11/2001,null,1.4543,1
14/11/2001,1.5981,1.4477,1
15/11/2001,1.5916,1.438,1
16/11/2001,1.5868,1.436,1
19/11/2001,1.5875,1.4314,1
20/11/2001,1.5845,1.421,1
21/11/2001,1.5933,1.4193,1
22/11/2001,1.6014,1.4205,1
23/11/2001,1.5995,1.4134,1
26/11/2001,1.5981,1.414,1
27/11/2001,1.6,1.4183,1
28/11/2001,1.5948,1.4089,1
29/11/2001,1.5847,1.4159,1
30/11/2001,1.5826,1.4262,1
3/12/2001,1.576,1.4212,1
4/12/2001,1.5723,1.4234,1
5/12/2001,1.5714,1.4228,1
6/12/2001,1.5767,1.4158,1
7/12/2001,1.5724,1.4269,1
10/12/2001,1.5783,1.4304,1
11/12/2001,1.5778,1.4327,1
12/12/2001,1.5654,1.4424,1
13/12/2001,1.5677,1.4451,1
14/12/2001,1.5633,1.4521,1
17/12/2001,1.5646,1.458,1
18/12/2001,1.573,1.4547,1
19/12/2001,1.5742,1.4473,1
20/12/2001,1.5775,1.4447,1
21/12/2001,1.5846,1.449,1
24/12/2001,1.5935,1.4336,1
25/12/2001,null,null,1
26/12/2001,null,null,1
27/12/2001,1.595,1.4465,1
28/12/2001,1.5956,1.4489,1
31/12/2001,1.5926,1.4504,1
1/1/2002,null,null,1
2/1/2002,1.5979,1.451,1
3/1/2002,1.5968,1.445,1
4/1/2002,1.5975,1.4383,1
7/1/2002,1.5979,1.4348,1
8/1/2002,1.595,1.4399,1
9/1/2002,1.5962,1.4413,1
10/1/2002,1.6011,1.4443,1
11/1/2002,1.5972,1.4426,1
14/1/2002,1.5971,1.4496,1
15/1/2002,1.5897,1.4462,1
16/1/2002,1.5947,1.436,1
17/1/2002,1.6107,1.4344,1
18/1/2002,1.6132,1.4358,1
21/1/2002,1.6128,1.4356,1
22/1/2002,1.6083,1.4277,1
23/1/2002,1.6039,1.429,1
24/1/2002,1.602,1.4227,1
25/1/2002,1.6079,1.4125,1
28/1/2002,1.6125,1.4056,1
29/1/2002,1.5904,1.4105,1
30/1/2002,1.5912,1.4163,1
31/1/2002,1.5923,1.4131,1
1/2/2002,1.5907,1.4112,1
4/2/2002,1.5915,1.4163,1
5/2/2002,1.5978,1.4219,1
6/2/2002,1.604,1.4149,1
7/2/2002,1.5988,1.41,1
8/2/2002,1.5974,1.4165,1
11/2/2002,1.5898,1.4223,1
12/2/2002,1.5918,1.426,1
13/2/2002,1.5906,1.4329,1
14/2/2002,1.592,1.4261,1
15/2/2002,1.5912,1.4277,1
18/2/2002,1.5911,1.4284,1
19/2/2002,1.5885,1.4243,1
20/2/2002,1.5905,1.4309,1
21/2/2002,1.5913,1.4263,1
22/2/2002,1.5943,1.4259,1
25/2/2002,1.6016,1.4292,1
26/2/2002,1.611,1.425,1
27/2/2002,1.6083,1.4174,1
28/2/2002,1.6047,1.4168,1
1/3/2002,1.5952,1.421,1
4/3/2002,1.5895,1.4164,1
5/3/2002,1.5902,1.42,1
6/3/2002,1.5832,1.4217,1
7/3/2002,1.5823,1.4222,1
8/3/2002,1.5856,1.4244,1
11/3/2002,1.5842,1.4202,1
12/3/2002,1.5855,1.4152,1
13/3/2002,1.5932,1.4117,1
14/3/2002,1.5935,1.4182,1
15/3/2002,1.5858,1.4246,1
18/3/2002,1.5878,1.4232,1
19/3/2002,1.5839,1.4281,1
20/3/2002,1.5791,1.4223,1
21/3/2002,1.5807,1.4319,1
22/3/2002,1.5767,1.4273,1
25/3/2002,1.5852,1.4265,1
26/3/2002,1.5921,1.4249,1
27/3/2002,1.5933,1.4247,1
28/3/2002,1.5935,1.4232,1
29/3/2002,null,null,1
1/4/2002,1.5994,null,1
2/4/2002,1.5928,1.4373,1
3/4/2002,1.5889,1.4359,1
4/4/2002,1.5926,1.4371,1
5/4/2002,1.5901,1.4343,1
8/4/2002,1.5941,1.4349,1
9/4/2002,1.5968,1.4322,1
10/4/2002,1.5933,1.4374,1
11/4/2002,1.5875,1.4343,1
12/4/2002,1.5878,1.4368,1
15/4/2002,1.5892,1.4374,1
16/4/2002,1.5798,1.4364,1
17/4/2002,1.5743,1.4444,1
18/4/2002,1.5746,1.4443,1
19/4/2002,1.5719,1.4479,1
22/4/2002,1.5728,1.4464,1
23/4/2002,1.5752,1.4486,1
24/4/2002,1.5682,1.4475,1
25/4/2002,1.5634,1.4522,1
26/4/2002,1.5632,1.4519,1
29/4/2002,1.5662,1.4606,1
30/4/2002,1.5678,1.4568,1
1/5/2002,1.5579,1.4578,1
2/5/2002,1.5618,1.4621,1
3/5/2002,1.5648,1.4631,1
6/5/2002,1.5683,null,1
7/5/2002,1.57,1.4658,1
8/5/2002,1.5705,1.4616,1
9/5/2002,1.5685,1.4575,1
10/5/2002,1.5576,1.4622,1
13/5/2002,1.5583,1.4629,1
14/5/2002,1.5586,1.4513,1
15/5/2002,1.5559,1.4492,1
16/5/2002,1.5546,1.4563,1
17/5/2002,1.5424,1.4562,1
20/5/2002,null,1.46,1
21/5/2002,1.5382,1.4578,1
22/5/2002,1.536,1.461,1
23/5/2002,1.5335,1.459,1
24/5/2002,1.5348,1.4528,1
27/5/2002,1.5345,1.4551,1
28/5/2002,1.5302,1.46,1
29/5/2002,1.5346,1.4611,1
30/5/2002,1.5339,1.465,1
31/5/2002,1.5275,1.4667,1
3/6/2002,1.528,null,1
4/6/2002,1.5279,null,1
5/6/2002,1.5351,1.4585,1
6/6/2002,1.5325,1.4564,1
7/6/2002,1.5323,1.4601,1
10/6/2002,1.538,1.4617,1
11/6/2002,1.5382,1.4657,1
12/6/2002,1.5362,1.472,1
13/6/2002,1.5394,1.4699,1
14/6/2002,1.55,1.4775,1
17/6/2002,1.5473,1.4775,1
18/6/2002,1.5441,1.4828,1
19/6/2002,1.5414,1.493,1
20/6/2002,1.5314,1.4934,1
21/6/2002,1.523,1.4958,1
24/6/2002,1.5168,1.5053,1
25/6/2002,1.5217,1.5034,1
26/6/2002,1.5207,1.5263,1
27/6/2002,1.511,1.5192,1
28/6/2002,1.5187,1.537,1
1/7/2002,null,1.5309,1
2/7/2002,1.526,1.5281,1
3/7/2002,1.529,1.5251,1
4/7/2002,1.5321,1.5254,1
5/7/2002,1.5239,1.5177,1
8/7/2002,1.5208,1.5316,1
9/7/2002,1.5144,1.5437,1
10/7/2002,1.5199,1.5521,1
11/7/2002,1.522,1.5436,1
12/7/2002,1.5302,1.5486,1
15/7/2002,1.5366,1.5582,1
16/7/2002,1.5348,1.5735,1
17/7/2002,1.5391,1.5645,1
18/7/2002,1.5441,1.5645,1
19/7/2002,1.5385,1.577,1
22/7/2002,1.556,1.5741,1
23/7/2002,1.5785,1.5648,1
24/7/2002,1.576,1.5668,1
25/7/2002,1.5726,1.5714,1
26/7/2002,1.5865,1.5802,1
29/7/2002,1.5722,1.5631,1
30/7/2002,1.5731,1.5626,1
31/7/2002,1.5843,1.5654,1
1/8/2002,1.5869,1.5515,1
2/8/2002,1.5882,1.5706,1
5/8/2002,null,1.5629,1
6/8/2002,1.5933,1.5427,1
7/8/2002,1.5808,1.5349,1
8/8/2002,1.5814,1.5259,1
9/8/2002,1.5723,1.5287,1
12/8/2002,1.574,1.5252,1
13/8/2002,1.5658,1.5313,1
14/8/2002,1.5649,1.545,1
15/8/2002,1.5582,1.5312,1
16/8/2002,1.5601,1.5337,1
19/8/2002,null,null,1
20/8/2002,1.571,1.538,1
21/8/2002,1.5715,1.5238,1
22/8/2002,1.5587,1.5264,1
23/8/2002,1.5566,1.5281,1
26/8/2002,1.5558,1.5188,1
27/8/2002,1.5571,1.5238,1
28/8/2002,1.552,1.526,1
29/8/2002,1.5597,1.5327,1
30/8/2002,1.5595,1.5417,1
2/9/2002,null,1.5487,1
3/9/2002,1.5543,1.5587,1
4/9/2002,1.5663,1.5629,1
5/9/2002,1.5672,1.5698,1
6/9/2002,1.5634,1.5676,1
9/9/2002,1.5656,1.5597,1
10/9/2002,1.572,1.5518,1
11/9/2002,1.5755,1.556,1
12/9/2002,1.5849,1.5535,1
13/9/2002,1.5857,1.5618,1
16/9/2002,1.5825,1.5418,1
17/9/2002,1.5792,1.5306,1
18/9/2002,1.5833,1.5384,1
19/9/2002,1.5725,1.5527,1
20/9/2002,1.573,1.5496,1
23/9/2002,1.5845,1.557,1
24/9/2002,1.5855,1.5541,1
25/9/2002,1.581,1.5585,1
26/9/2002,1.577,1.5608,1
27/9/2002,1.5777,1.5553,1
30/9/2002,1.5858,1.5637,1
1/10/2002,1.586,1.5729,1
2/10/2002,1.5855,1.5655,1
3/10/2002,1.5902,1.57,1
4/10/2002,1.5942,1.5681,1
7/10/2002,1.592,1.5629,1
8/10/2002,1.5929,1.5648,1
9/10/2002,1.5931,1.5523,1
10/10/2002,1.5915,1.5643,1
11/10/2002,1.588,1.562,1
14/10/2002,null,1.5615,1
15/10/2002,1.5855,1.554,1
16/10/2002,1.584,1.5546,1
17/10/2002,1.5723,1.5541,1
18/10/2002,1.5721,1.5475,1
21/10/2002,1.5674,1.5476,1
22/10/2002,1.5679,1.5455,1
23/10/2002,1.5687,1.5464,1
24/10/2002,1.561,1.5457,1
25/10/2002,1.5673,1.5529,1
28/10/2002,1.5605,1.5476,1
29/10/2002,1.5631,1.559,1
30/10/2002,1.5676,1.5569,1
31/10/2002,1.5603,1.56,1
1/11/2002,1.5576,1.5632,1
4/11/2002,1.555,1.5567,1
5/11/2002,1.5562,1.5635,1
6/11/2002,1.5582,1.5577,1
7/11/2002,1.553,1.5659,1
8/11/2002,1.5644,1.5853,1
11/11/2002,null,1.5958,1
12/11/2002,1.5742,1.5903,1
13/11/2002,1.5764,1.5874,1
14/11/2002,1.5747,1.5871,1
15/11/2002,1.5813,1.57504,1
18/11/2002,1.5902,1.5809,1
19/11/2002,1.5852,1.5897,1
20/11/2002,1.5839,1.5727,1
21/11/2002,1.5786,1.5745,1
22/11/2002,1.5802,1.5813,1
25/11/2002,1.5733,1.5669,1
26/11/2002,1.5718,1.5631,1
27/11/2002,1.5747,1.5504,1
28/11/2002,1.5739,1.5531,1
29/11/2002,1.5654,1.552,1
2/12/2002,1.5594,1.5475,1
3/12/2002,1.557,1.565,1
4/12/2002,1.5574,1.5733,1
5/12/2002,1.5611,1.5698,1
6/12/2002,1.5657,1.569,1
9/12/2002,1.5615,1.5782,1
10/12/2002,1.5611,1.5788,1
11/12/2002,1.5558,1.572,1
12/12/2002,1.5548,1.5786,1
13/12/2002,1.5602,1.5871,1
16/12/2002,1.5625,1.5889,1
17/12/2002,1.5509,1.5991,1
18/12/2002,1.5537,1.5982,1
19/12/2002,1.5475,1.6048,1
20/12/2002,1.5524,1.603,1
23/12/2002,1.5504,1.599,1
24/12/2002,1.5537,1.5904,1
25/12/2002,null,null,1
26/12/2002,null,1.598,1
27/12/2002,1.5684,1.5997,1
30/12/2002,1.5789,1.6019,1
31/12/2002,1.5796,1.6118,1
2/1/2003,1.5747,1.6075,1
3/1/2003,1.5665,1.5947,1
6/1/2003,1.5596,1.6132,1
7/1/2003,1.5592,1.6035,1
8/1/2003,1.5613,1.6016,1
9/1/2003,1.5537,1.6093,1
10/1/2003,1.55,1.6085,1
13/1/2003,1.5418,1.6042,1
14/1/2003,1.5397,1.6055,1
15/1/2003,1.5352,1.5984,1
16/1/2003,1.5363,1.6043,1
17/1/2003,1.5354,1.6162,1
20/1/2003,1.5347,1.6066,1
21/1/2003,1.533,1.6067,1
22/1/2003,1.532,1.6102,1
23/1/2003,1.5238,1.6216,1
24/1/2003,1.5221,1.6304,1
27/1/2003,1.5248,1.638,1
28/1/2003,1.536,1.6377,1
29/1/2003,1.5227,1.6469,1
30/1/2003,1.5309,1.6435,1
31/1/2003,1.529,1.6509,1
3/2/2003,1.5201,1.6382,1
4/2/2003,1.5143,1.6452,1
5/2/2003,1.5195,1.6515,1
6/2/2003,1.5215,1.6465,1
7/2/2003,1.5211,1.626,1
10/2/2003,1.5311,1.6339,1
11/2/2003,1.5301,1.6193,1
12/2/2003,1.5287,1.6182,1
13/2/2003,1.5195,1.6205,1
14/2/2003,1.5188,1.6165,1
17/2/2003,1.5209,1.5988,1
18/2/2003,1.5148,1.5957,1
19/2/2003,1.5142,1.5933,1
20/2/2003,1.5043,1.597,1
21/2/2003,1.5054,1.5963,1
24/2/2003,1.4943,1.578,1
25/2/2003,1.4926,1.5772,1
26/2/2003,1.4935,1.576,1
27/2/2003,1.4952,1.5836,1
28/2/2003,1.4871,1.5828,1
3/3/2003,1.4846,1.5753,1
4/3/2003,1.4772,1.5814,1
5/3/2003,1.4723,1.5936,1
6/3/2003,1.4711,1.603,1
7/3/2003,1.4662,1.6063,1
10/3/2003,1.4656,1.5978,1
11/3/2003,1.4721,1.6013,1
12/3/2003,1.4723,1.6132,1
13/3/2003,1.485,1.6064,1
14/3/2003,1.4822,1.594,1
17/3/2003,1.4835,1.5802,1
18/3/2003,1.4786,1.5641,1
19/3/2003,1.4804,1.5552,1
20/3/2003,1.4784,1.5667,1
21/3/2003,1.4907,1.5653,1
24/3/2003,1.4801,1.573,1
25/3/2003,1.4775,1.5766,1
26/3/2003,1.471,1.5706,1
27/3/2003,1.4682,1.5732,1
28/3/2003,1.4678,1.5642,1
31/3/2003,1.4693,1.5797,1
1/4/2003,1.4726,1.5762,1
2/4/2003,1.4761,1.5737,1
3/4/2003,1.4752,1.5628,1
4/4/2003,1.4719,1.5655,1
7/4/2003,1.4846,1.5505,1
8/4/2003,1.4679,1.5517,1
9/4/2003,1.4678,1.5553,1
10/4/2003,1.457,1.5632,1
11/4/2003,1.4516,1.5699,1
14/4/2003,1.4532,1.5736,1
15/4/2003,1.4515,1.5719,1
16/4/2003,1.4562,1.5752,1
17/4/2003,1.4496,1.5769,1
18/4/2003,null,null,1
21/4/2003,1.4544,null,1
22/4/2003,1.4471,1.5766,1
23/4/2003,1.451,1.5784,1
24/4/2003,1.4579,1.5918,1
25/4/2003,1.4532,1.5881,1
28/4/2003,1.4501,1.596,1
29/4/2003,1.4457,1.5913,1
30/4/2003,1.4335,1.5961,1
1/5/2003,1.4188,1.6039,1
2/5/2003,1.4223,1.6072,1
5/5/2003,1.4132,1.6062,1
6/5/2003,1.4082,1.609,1
7/5/2003,1.4009,1.6075,1
8/5/2003,1.3952,1.5996,1
9/5/2003,1.3927,1.6031,1
12/5/2003,1.3887,1.6136,1
13/5/2003,1.3898,1.6074,1
14/5/2003,1.3787,1.6137,1
15/5/2003,1.3761,1.6198,1
16/5/2003,1.3667,1.6215,1
19/5/2003,null,1.6349,1
20/5/2003,1.3446,1.6327,1
21/5/2003,1.3495,1.6436,1
22/5/2003,1.3682,1.6334,1
23/5/2003,1.3775,1.6396,1
26/5/2003,1.3744,1.6384,1
27/5/2003,1.3746,1.6442,1
28/5/2003,1.3866,1.634,1
29/5/2003,1.3769,1.6421,1
30/5/2003,1.3708,1.6476,1
2/6/2003,1.3695,1.63,1
3/6/2003,1.3758,1.635,1
4/6/2003,1.3574,1.6327,1
5/6/2003,1.3401,1.639,1
6/6/2003,1.354,1.665,1
9/6/2003,1.3584,1.6514,1
10/6/2003,1.3648,1.6515,1
11/6/2003,1.3529,1.6638,1
12/6/2003,1.3489,1.6735,1
13/6/2003,1.3361,1.6694,1
16/6/2003,1.3392,1.6834,1
17/6/2003,1.3396,1.6803,1
18/6/2003,1.3342,1.68,1
19/6/2003,1.3496,1.6732,1
20/6/2003,1.3592,1.6742,1
23/6/2003,1.3562,1.6579,1
24/6/2003,1.361,1.6685,1
25/6/2003,1.3427,1.6718,1
26/6/2003,1.3539,1.667,1
27/6/2003,1.3489,1.6551,1
30/6/2003,1.3553,1.6501,1
1/7/2003,null,1.658,1
2/7/2003,1.3363,1.6637,1
3/7/2003,1.3365,1.6625,1
4/7/2003,1.3409,1.6685,1
7/7/2003,1.3484,1.6528,1
8/7/2003,1.3691,1.6362,1
9/7/2003,1.3749,1.6335,1
10/7/2003,1.3821,1.6375,1
11/7/2003,1.3761,1.636,1
14/7/2003,1.3739,1.6248,1
15/7/2003,1.3929,1.6119,1
16/7/2003,1.3861,1.5912,1
17/7/2003,1.3971,1.5957,1
18/7/2003,1.4114,1.5926,1
21/7/2003,1.4052,1.5909,1
22/7/2003,1.4116,1.6023,1
23/7/2003,1.3991,1.6036,1
24/7/2003,1.3962,1.6141,1
25/7/2003,1.3812,1.6173,1
28/7/2003,1.3819,1.6223,1
29/7/2003,1.3855,1.6255,1
30/7/2003,1.3997,1.6237,1
31/7/2003,1.4073,1.6106,1
1/8/2003,1.3964,1.6028,1
4/8/2003,null,1.6118,1
5/8/2003,1.4043,1.6104,1
6/8/2003,1.4058,1.6145,1
7/8/2003,1.3932,1.6071,1
8/8/2003,1.3935,1.6128,1
11/8/2003,1.3835,1.5994,1
12/8/2003,1.3852,1.6035,1
13/8/2003,1.3837,1.6046,1
14/8/2003,1.3934,1.6078,1
15/8/2003,null,1.6011,1
18/8/2003,1.3909,1.5917,1
19/8/2003,1.4009,1.5864,1
20/8/2003,1.4024,1.5901,1
21/8/2003,1.4074,1.5834,1
22/8/2003,1.4099,1.5761,1
25/8/2003,1.3979,1.5729,1
26/8/2003,1.3932,1.5639,1
27/8/2003,1.4021,1.5705,1
28/8/2003,1.397,1.5657,1
29/8/2003,1.3851,1.58,1
1/9/2003,null,1.5715,1
2/9/2003,1.3877,1.5678,1
3/9/2003,1.3812,1.5639,1
4/9/2003,1.3731,1.5728,1
5/9/2003,1.3711,1.5825,1
8/9/2003,1.3707,1.5888,1
9/9/2003,1.3671,1.5838,1
10/9/2003,1.3659,1.5905,1
11/9/2003,1.371,1.594,1
